	model_name	MAGeCK	gset	perc	AUC	diff	avg
523	RL95-2	0.9733891307810758	ADaM2021	100	0.9791667769899226	0.005777646208846798	0.9762779538854992
524	RMG-I	0.9320859661232942	ADaM2021	5	0.9894444444444443	0.05735847832115015	0.9607652052838693
525	RMG-I	0.9320859661232942	ADaM2021	100	0.962781787660388	0.030695821537093826	0.9474338768918411
526	ROS-50	0.9014542292783942	ADaM2021	5	0.9716666666666668	0.07021243738827254	0.9365604479725305
527	ROS-50	0.9014542292783942	ADaM2021	100	0.9835137339214888	0.08205950464309453	0.9424839815999415
528	RPMI-8226	0.943545903467318	ADaM2021	5	0.9566666666666668	0.01312076319934874	0.9501062850669924
529	RPMI-8226	0.943545903467318	ADaM2021	100	0.9658631161995138	0.02231721273219578	0.9547045098334159
530	SAS	0.9672642436149312	ADaM2021	5	0.9680232558139534	0.000759012199022191	0.9676437497144423
531	SAS	0.9672642436149312	ADaM2021	100	0.9663402692778458	-0.0009239743370854647	0.9668022564463885
532	SCC-4	0.9740349386714808	ADaM2021	5	0.9583333333333334	-0.015701605338147462	0.966184136002407
533	SCC-4	0.9740349386714808	ADaM2021	100	0.9726499822600204	-0.001384956411460414	0.9733424604657506
534	SCC-9	0.968909626719057	ADaM2021	5	0.8705555555555555	-0.09835407116350148	0.9197325911373062
535	SCC-9	0.968909626719057	ADaM2021	100	0.9337173465226992	-0.035192280196357784	0.9513134866208781
536	SCC90	0.9435505495672488	ADaM2021	5	0.955	0.01144945043275114	0.9492752747836244
537	SCC90	0.9435505495672488	ADaM2021	100	0.9717239288494433	0.028173379282194433	0.9576372392083461
538	SCH	0.8445242393670683	ADaM2021	5	0.9444444444444444	0.09992020507737609	0.8944843419057564
539	SCH	0.8445242393670683	ADaM2021	100	0.9552158187662506	0.11069157939918228	0.8998700290666595
540	SF126	0.9777617745446822	ADaM2021	5	0.99	0.01223822545531783	0.983880887272341
541	SF126	0.9777617745446822	ADaM2021	100	0.9788305117057388	0.0010687371610565988	0.9782961431252104
542	SF295	0.9792651197366324	ADaM2021	5	0.9788888888888888	-0.00037623084774363047	0.9790770043127606
543	SF295	0.9792651197366324	ADaM2021	100	0.9647854786352396	-0.014479641101392882	0.9720252991859359
544	SF539	0.977188313067488	ADaM2021	5	0.9472222222222222	-0.029966090845265803	0.9622052676448551
545	SF539	0.977188313067488	ADaM2021	100	0.9622893046457563	-0.014899008421731641	0.9697388088566221
546	SJSA-1	0.9811587373227844	ADaM2021	5	0.9705555555555556	-0.010603181767228742	0.97585714643917
547	SJSA-1	0.9811587373227844	ADaM2021	100	0.9717232669099074	-0.009435470412876956	0.9764410021163459
548	SK-GT-4	0.9740860457707216	ADaM2021	5	0.9665697674418604	-0.007516278328861148	0.970327906606291
549	SK-GT-4	0.9740860457707216	ADaM2021	100	0.9710202318381452	-0.0030658139325763223	0.9725531388044334
550	SK-MEL-2	0.9620944618488824	ADaM2021	5	0.9438888888888888	-0.018205572959993588	0.9529916753688856
551	SK-MEL-2	0.9620944618488824	ADaM2021	100	0.9736356102288192	0.011541148379936805	0.9678650360388508
552	SK-MES-1	0.9521617639250252	ADaM2021	5	0.9683333333333334	0.016171569408308217	0.9602475486291793
553	SK-MES-1	0.9521617639250252	ADaM2021	100	0.9741320648806656	0.021970300955640454	0.9631469144028454
554	SK-MG-1	0.9801671268518029	ADaM2021	5	0.9600290697674418	-0.020138057084361005	0.9700980983096223
555	SK-MG-1	0.9801671268518029	ADaM2021	100	0.9833708330333356	0.0032037061815327617	0.9817689799425693
556	SK-N-AS	0.9798319439282112	ADaM2021	5	0.9894444444444443	0.009612500516233191	0.9846381941863278
557	SK-N-AS	0.9798319439282112	ADaM2021	100	0.966915600061428	-0.012916343866783198	0.9733737719948196
558	SK-N-DZ	0.881065815324165	ADaM2021	5	0.9661111111111113	0.0850452957869463	0.9235884632176381
559	SK-N-DZ	0.881065815324165	ADaM2021	100	0.9579701491746938	0.07690433385052886	0.9195179822494294
560	SK-N-FI	0.9721300376997822	ADaM2021	5	0.9555555555555556	-0.016574482144226632	0.9638427966276689
561	SK-N-FI	0.9721300376997822	ADaM2021	100	0.9806422402152096	0.008512202515427392	0.9763861389574959
562	SK-N-SH	0.9293095895502576	ADaM2021	5	0.995	0.06569041044974244	0.9621547947751288
563	SK-N-SH	0.9293095895502576	ADaM2021	100	0.9771822822616092	0.04787269271135164	0.9532459359059333
564	SK-PN-DW	0.948720331333298	ADaM2021	5	0.9767441860465116	0.02802385471321356	0.9627322586899048
565	SK-PN-DW	0.948720331333298	ADaM2021	100	0.9605803153574772	0.011859984024179204	0.9546503233453876
566	SKN-3	0.9345284872298624	ADaM2021	5	0.975	0.04047151277013761	0.9547642436149312
567	SKN-3	0.9345284872298624	ADaM2021	100	0.9640096854992878	0.029481198269425413	0.9492690863645751
568	SNB75	0.9224917697658366	ADaM2021	5	0.9788888888888888	0.05639711912305223	0.9506903293273627
569	SNB75	0.9224917697658366	ADaM2021	100	0.9745477629091448	0.05205599314330822	0.9485197663374907
570	SNG-M	0.9660091329050072	ADaM2021	5	0.8575581395348837	-0.10845099337012354	0.9117836362199454
571	SNG-M	0.9660091329050072	ADaM2021	100	0.8766010871913025	-0.08940804571370475	0.9213051100481549
572	SNU-1	0.9588488291828172	ADaM2021	5	0.9760174418604652	0.01716861267764802	0.9674331355216412
573	SNU-1	0.9588488291828172	ADaM2021	100	0.9777638778889768	0.018915048706159565	0.968306353535897
574	SNU-16	0.9716820209207244	ADaM2021	5	0.9890988372093024	0.01741681628857794	0.9803904290650134
575	SNU-16	0.9716820209207244	ADaM2021	100	0.9629256965944272	-0.008756324326297249	0.9673038587575757
576	SNU-61	0.9518577762438272	ADaM2021	5	0.9854651162790696	0.03360734003524246	0.9686614462614485
577	SNU-61	0.9518577762438272	ADaM2021	100	0.9782390740874072	0.02638129784358001	0.9650484251656172
578	SNU-81	0.960749084054585	ADaM2021	5	0.9588888888888888	-0.0018601951656962434	0.9598189864717369
579	SNU-81	0.960749084054585	ADaM2021	100	0.9661768755394808	0.005427791484895805	0.9634629797970329
580	SNU-C1	0.9360895768066692	ADaM2021	5	0.97	0.03391042319333082	0.9530447884033346
581	SNU-C1	0.9360895768066692	ADaM2021	100	0.970926953648346	0.03483737684167687	0.9535082652275075
582	SNU-C5	0.9742871555248764	ADaM2021	5	0.9949127906976744	0.020625635172797918	0.9845999731112753
583	SNU-C5	0.9742871555248764	ADaM2021	100	0.9801974584203328	0.005910302895456354	0.9772423069726046
584	SU-DHL-10	0.95982384643976	ADaM2021	5	0.9055555555555556	-0.054268290884204484	0.9326897009976578
585	SU-DHL-10	0.95982384643976	ADaM2021	100	0.9511058361884992	-0.008718010251260844	0.9554648413141296
586	SU-DHL-5	0.9636436043115808	ADaM2021	5	0.9116666666666666	-0.05197693764491418	0.9376551354891237
587	SU-DHL-5	0.9636436043115808	ADaM2021	100	0.9275116633746208	-0.03613194093696004	0.9455776338431008
588	SU-DHL-8	0.9731123559709022	ADaM2021	5	0.9643895348837208	-0.008722821087181365	0.9687509454273115
589	SU-DHL-8	0.9731123559709022	ADaM2021	100	0.9748641010871912	0.0017517451162890607	0.9739882285290467
590	SU8686	0.9605844793713164	ADaM2021	5	0.9727777777777776	0.012193298406461217	0.966681128574547
591	SU8686	0.9605844793713164	ADaM2021	100	0.9608588533089034	0.00027437393758700246	0.9607216663401099
592	SUIT-2	0.9638639621940212	ADaM2021	5	0.9683333333333334	0.004469371139312228	0.9660986477636773
593	SUIT-2	0.9638639621940212	ADaM2021	100	0.9792759970133288	0.01541203481930764	0.971569979603675
594	SW1088	0.9684742207826686	ADaM2021	5	0.9716666666666668	0.0031924458839981407	0.9700704437246677
595	SW1088	0.9684742207826686	ADaM2021	100	0.9813207282393998	0.012846507456731104	0.9748974745110341
596	SW1573	0.965835899750438	ADaM2021	5	0.9854651162790696	0.019629216528631588	0.9756505080147538
597	SW1573	0.965835899750438	ADaM2021	100	0.9746922024623804	0.008856302711942377	0.9702640511064092
598	SW1990	0.9652451813306432	ADaM2021	5	0.9593023255813954	-0.0059428557492478	0.9622737534560193
599	SW1990	0.9652451813306432	ADaM2021	100	0.9661134710922312	0.0008682897615880369	0.9656793262114372
600	SW48	0.969865395847714	ADaM2021	5	0.9605555555555556	-0.009309840292158422	0.9652104757016349
601	SW48	0.969865395847714	ADaM2021	100	0.9458401071812496	-0.024025288666464473	0.9578527515144818
602	SW620	0.9731462061275422	ADaM2021	5	0.965	-0.008146206127542244	0.9690731030637711
603	SW620	0.9731462061275422	ADaM2021	100	0.9687425531802224	-0.004403652947319814	0.9709443796538824
604	SW626	0.9692076408432008	ADaM2021	5	0.9788888888888888	0.00968124804568804	0.9740482648660448
605	SW626	0.9692076408432008	ADaM2021	100	0.9839731199593303	0.014765479116129576	0.9765903804012656
606	SW837	0.9622603939892742	ADaM2021	5	0.9772222222222222	0.014961828232948005	0.9697413081057482
607	SW837	0.9622603939892742	ADaM2021	100	0.9773325425362346	0.015072148546960373	0.9697964682627545
608	T-T	0.8919191047629161	ADaM2021	5	0.9611111111111112	0.06919200634819511	0.9265151079370137
609	T-T	0.8919191047629161	ADaM2021	100	0.9777714084484668	0.08585230368555063	0.9348452566056915
610	T47D	0.9472130037699782	ADaM2021	5	0.9405555555555556	-0.006657448214422601	0.9438842796627669
611	T47D	0.9472130037699782	ADaM2021	100	0.9707859605272215	0.023572956757243357	0.9589994821485999
612	T84	0.8845450804439017	ADaM2021	5	0.98	0.0954549195560983	0.9322725402219508
613	T84	0.8845450804439017	ADaM2021	100	0.9783499436027516	0.09380486315884995	0.9314475120233267
614	T98G	0.9509776721711888	ADaM2021	5	0.9912790697674418	0.040301397596253064	0.9711283709693153
615	T98G	0.9509776721711888	ADaM2021	100	0.974967600259198	0.02398992808800926	0.9629726362151934
616	TC-71	0.9786969680879308	ADaM2021	5	0.9549418604651164	-0.02375510762281441	0.9668194142765236
617	TC-71	0.9786969680879308	ADaM2021	100	0.9619762041903664	-0.016720763897564384	0.9703365861391486
618	TE-10	0.9201030106727552	ADaM2021	5	0.9538888888888888	0.03378587821613355	0.936995949780822
619	TE-10	0.9201030106727552	ADaM2021	100	0.9771617621359996	0.05705875146324435	0.9486323864043774
620	TE-4	0.9653228375723464	ADaM2021	5	0.9822222222222222	0.016899384649875837	0.9737725298972844
621	TE-4	0.9653228375723464	ADaM2021	100	0.9731603376421184	0.007837500069772019	0.9692415876072324
622	TE-5	0.9530325757978018	ADaM2021	5	0.9727777777777776	0.019745201979975868	0.9629051767877896
623	TE-5	0.9530325757978018	ADaM2021	100	0.9765924941352158	0.023559918337414	0.9648125349665088
624	TE-8	0.9747232251898263	ADaM2021	5	0.9833333333333332	0.008610108143506823	0.9790282792615798
625	TE-8	0.9747232251898263	ADaM2021	100	0.9706760785642796	-0.004047146625546727	0.972699651877053
626	TE-9	0.9547244199012372	ADaM2021	5	0.9731104651162792	0.018386045215041946	0.9639174425087582
627	TE-9	0.9547244199012372	ADaM2021	100	0.9719112247102024	0.017186804808965173	0.9633178223057198
628	TGW	0.9528381033292624	ADaM2021	5	0.9722222222222222	0.019384118892959767	0.9625301627757423
629	TGW	0.9528381033292624	ADaM2021	100	0.9680673748537114	0.015229271524448973	0.960452739091487
630	TMK-1	0.9588222800403547	ADaM2021	5	0.985	0.02617771995964524	0.9719111400201774
631	TMK-1	0.9588222800403547	ADaM2021	100	0.9776390205413076	0.018816740500952833	0.9682306502908311
632	TOV-112D	0.9723955291244092	ADaM2021	5	0.9638888888888888	-0.00850664023552039	0.9681422090066489
633	TOV-112D	0.9723955291244092	ADaM2021	100	0.9702464798055488	-0.0021490493188603965	0.9713210044649789
634	TOV-21G	0.9676306217809164	ADaM2021	5	0.965	-0.0026306217809164423	0.9663153108904582
635	TOV-21G	0.9676306217809164	ADaM2021	100	0.9695309231673542	0.0019003013864378193	0.9685807724741353
636	TYK-nu	0.9744949025646472	ADaM2021	5	0.9796511627906976	0.005156260226050424	0.9770730326776724
637	TYK-nu	0.9744949025646472	ADaM2021	100	0.9777863777089784	0.0032914751443311463	0.9761406401368128
638	U-87-MG	0.946472282695269	ADaM2021	5	0.9511111111111112	0.004638828415842289	0.9487916969031901
639	U-87-MG	0.946472282695269	ADaM2021	100	0.9674762628482464	0.02100398015297744	0.9569742727717576
640	U251	0.9760347528274836	ADaM2021	5	0.9883333333333332	0.012298580505849532	0.9821840430804084
641	U251	0.9760347528274836	ADaM2021	100	0.98111287922516	0.005078126397676352	0.9785738160263218
642	UACC-893	0.9092311368342804	ADaM2021	5	0.9422222222222222	0.03299108538794182	0.9257266795282513
643	UACC-893	0.9092311368342804	ADaM2021	100	0.9716650162307574	0.06243387939647704	0.9404480765325189
644	UWB1.289	0.9319485743110498	ADaM2021	5	0.9555555555555556	0.023606981244505776	0.9437520649333027
645	UWB1.289	0.9319485743110498	ADaM2021	100	0.9609846218207044	0.029036047509654606	0.9464665980658771
646	VMRC-LCD	0.9576866404715128	ADaM2021	5	0.9633333333333332	0.0056466928618204015	0.960509986902423
647	VMRC-LCD	0.9576866404715128	ADaM2021	100	0.9679991950815244	0.010312554610011682	0.9628429177765185
648	YH-13	0.8944386183826263	ADaM2021	5	0.9538888888888888	0.059450270506262504	0.9241637536357575
649	YH-13	0.8944386183826263	ADaM2021	100	0.9608555436112244	0.0664169252285981	0.9276470809969253
650	22RV1	0.9288469425419348	Hart2017	5	0.9652623798965262	0.03641543735459141	0.9470546612192305
651	22RV1	0.9288469425419348	Hart2017	100	0.9342138092102305	0.005366866668295667	0.9315303758760827
652	23132-87	0.9449954886601322	Hart2017	5	0.9955654101995566	0.05056992153942441	0.9702804494298444
653	23132-87	0.9449954886601322	Hart2017	100	0.962936982849944	0.017941494189811835	0.953966235755038
654	42-MG-BA	0.9021551900914572	Hart2017	5	0.9689578713968958	0.06680268130543865	0.9355565307441764
655	42-MG-BA	0.9021551900914572	Hart2017	100	0.9562546781245782	0.054099488033121035	0.9292049341080177
656	769-P	0.9437784522003034	Hart2017	5	0.9188034188034188	-0.02497503339688467	0.931290935501861
657	769-P	0.9437784522003034	Hart2017	100	0.9334595358202168	-0.01031891638008664	0.93861899401026
658	8-MG-BA	0.9610456055448467	Hart2017	5	0.9903917220990393	0.029346116554192503	0.975718663821943
659	8-MG-BA	0.9610456055448467	Hart2017	100	0.9730059430076607	0.011960337462813997	0.9670257742762538
660	A172	0.9454517491695034	Hart2017	5	0.9623059866962306	0.01685423752672721	0.9538788679328669
661	A172	0.9454517491695034	Hart2017	100	0.9528935862145128	0.007441837045009447	0.949172667692008
662	A2058	0.9644998564573676	Hart2017	5	0.9401330376940132	-0.024366818763354336	0.9523164470756904
663	A2058	0.9644998564573676	Hart2017	100	0.9726245352551648	0.008124678797797213	0.9685621958562662
664	A253	0.9353453225608006	Hart2017	5	0.975609756097561	0.04026443353676035	0.9554775393291808
665	A253	0.9353453225608006	Hart2017	100	0.9708361112360884	0.035490788675287765	0.9530907168984445
666	A2780	0.9512016568920968	Hart2017	5	0.9977827050997784	0.04658104820768161	0.9744921809959376
667	A2780	0.9512016568920968	Hart2017	100	0.9791442559787966	0.027942599086699826	0.9651729564354468
668	A2780ADR	0.9649048517409672	Hart2017	5	0.9866962305986696	0.021791378857702437	0.9758005411698184
669	A2780ADR	0.9649048517409672	Hart2017	100	0.9628582472013056	-0.002046604539661545	0.9638815494711364
670	A2780cis	0.9541514579830208	Hart2017	5	0.9889135254988912	0.03476206751587041	0.971532491740956
671	A2780cis	0.9541514579830208	Hart2017	100	0.968811480271096	0.01466002228807517	0.9614814691270583
672	A375	0.9731431735225364	Hart2017	5	0.9830007390983	0.00985756557576356	0.9780719563104182
673	A375	0.9731431735225364	Hart2017	100	0.9619543210532988	-0.01118885246923762	0.9675487472879176
674	A549	0.9585428372226552	Hart2017	5	0.9985218033998522	0.039978966177196984	0.9785323203112537
675	A549	0.9585428372226552	Hart2017	100	0.9713177279959424	0.012774890773287195	0.9649302826092988
676	AGS	0.9676659968010498	Hart2017	5	0.9696969696969696	0.0020309728959198026	0.9686814832490097
677	AGS	0.9676659968010498	Hart2017	100	0.965139535930042	-0.0025264608710078296	0.9664027663655459
678	AM-38	0.9236035352499692	Hart2017	5	0.991869918699187	0.06826638344921776	0.957736726974578
679	AM-38	0.9236035352499692	Hart2017	100	0.9739149818601246	0.05031144661015541	0.9487592585550468
680	ARH-77	0.969544354673338	Hart2017	5	0.9630450849963044	-0.006499269677033626	0.9662947198348212
681	ARH-77	0.969544354673338	Hart2017	100	0.9463748880317724	-0.023169466641565606	0.9579596213525552
682	AsPC-1	0.91398207767707	Hart2017	5	1.0	0.08601792232293004	0.956991038838535
683	AsPC-1	0.91398207767707	Hart2017	100	0.9832712310165284	0.0692891533394584	0.9486266543467992
684	AU565	0.937159086248616	Hart2017	5	0.9955654101995566	0.058406323950940586	0.9663622482240863
685	AU565	0.937159086248616	Hart2017	100	0.9671518964043372	0.029992810155721195	0.9521554913264766
686	BB30-HNC	0.9506838781117992	Hart2017	5	0.9455128205128204	-0.005171057598978845	0.9480983493123099
687	BB30-HNC	0.9506838781117992	Hart2017	100	0.9382333997272078	-0.012450478384591457	0.9444586389195035
688	BE2-M17	0.9478089242505024	Hart2017	5	0.9914529914529916	0.043644067202489145	0.969630957851747
689	BE2-M17	0.9478089242505024	Hart2017	100	0.966925296066163	0.019116371815660504	0.9573671101583328
690	Becker	0.94653652134684	Hart2017	5	0.9290465631929048	-0.01748995815393517	0.9377915422698724
691	Becker	0.94653652134684	Hart2017	100	0.9316595020634876	-0.014877019283352388	0.9390980117051637
692	BHY	0.9497826354427265	Hart2017	5	0.9818376068376068	0.03205497139488034	0.9658101211401666
693	BHY	0.9497826354427265	Hart2017	100	0.9613395505423368	0.011556915099610321	0.9555610929925316
694	BICR10	0.9491633515154	Hart2017	5	1.0	0.05083664848460001	0.9745816757576999
695	BICR10	0.9491633515154	Hart2017	100	0.972109174645894	0.02294582313049398	0.960636263080647
696	BICR22	0.9462166263380224	Hart2017	5	0.9946581196581196	0.04844149332009717	0.970437372998071
697	BICR22	0.9462166263380224	Hart2017	100	0.9629173071510532	0.016700680813030777	0.9545669667445378
698	BICR78	0.9095845466103434	Hart2017	5	0.9925213675213675	0.08293682091102417	0.9510529570658555
699	BICR78	0.9095845466103434	Hart2017	100	0.9756367858148044	0.06605223920446102	0.9426106662125739
700	BxPC-3	0.9335612927039332	Hart2017	5	0.9946581196581196	0.06109682695418639	0.9641097061810264
701	BxPC-3	0.9335612927039332	Hart2017	100	0.9646209054103791	0.03105961270644597	0.9490910990571562
702	C2BBe1	0.96364475249149	Hart2017	5	0.9785661492978566	0.014921396806366616	0.9711054508946733
703	C2BBe1	0.96364475249149	Hart2017	100	0.9642172040459898	0.0005724515544998088	0.9639309782687399
704	Ca9-22	0.9677141861132758	Hart2017	5	0.991130820399113	0.02341663428583729	0.9794225032561944
705	Ca9-22	0.9677141861132758	Hart2017	100	0.9662356997656336	-0.0014784863476421384	0.9669749429394547
706	CAL-27	0.9726735840544642	Hart2017	5	0.9935897435897436	0.020916159535279366	0.9831316638221039
707	CAL-27	0.9726735840544642	Hart2017	100	0.966946946242612	-0.005726637811852231	0.9698102651485381
708	CAL-33	0.943124307919452	Hart2017	5	0.9925213675213675	0.04939705960191554	0.9678228377204098
709	CAL-33	0.943124307919452	Hart2017	100	0.9438868020524368	0.0007624941329847923	0.9435055549859444
710	CAL-51	0.9629649755977524	Hart2017	5	0.9977827050997784	0.034817729502025996	0.9803738403487654
711	CAL-51	0.9629649755977524	Hart2017	100	0.981246600051536	0.018281624453783563	0.9721057878246442
712	CAL-72	0.8088729852766271	Hart2017	5	0.9874353288987436	0.17856234362211654	0.8981541570876854
713	CAL-72	0.8088729852766271	Hart2017	100	0.975857809553804	0.16698482427717687	0.8923653974152155
714	Caov-4	0.9128111799204364	Hart2017	5	0.9630450849963044	0.050233905075868	0.9379281324583704
715	Caov-4	0.9128111799204364	Hart2017	100	0.9733311110111292	0.06051993109069287	0.9430711454657827
716	CAPAN-1	0.9498339006684984	Hart2017	5	0.997863247863248	0.048029347194749605	0.9738485742658731
717	CAPAN-1	0.9498339006684984	Hart2017	100	0.9753688648812489	0.025534964212750477	0.9626013827748736
718	CAS-1	0.9130480252635031	Hart2017	5	0.9797008547008548	0.06665282943735162	0.946374439982179
719	CAS-1	0.9130480252635031	Hart2017	100	0.9598700448158652	0.04682201955236209	0.9364590350396842
720	CHP-212	0.9226089898699916	Hart2017	5	0.998931623931624	0.07632263406163242	0.9607703069008078
721	CHP-212	0.9226089898699916	Hart2017	100	0.9589039056918314	0.036294915821839746	0.9407564477809115
722	CL-11	0.9442880285444778	Hart2017	5	0.9871794871794872	0.04289145863500943	0.9657337578619825
723	CL-11	0.9442880285444778	Hart2017	100	0.9598741042239494	0.015586075679471567	0.9520810663842136
724	COLO-205	0.95213878521921	Hart2017	5	0.9704360679970436	0.0182972827778336	0.9612874266081268
725	COLO-205	0.95213878521921	Hart2017	100	0.967512853339005	0.015374068119795026	0.9598258192791076
726	COLO-320-HSR	0.9765799942582948	Hart2017	5	0.9940872135994088	0.01750721934111399	0.9853336039288518
727	COLO-320-HSR	0.9765799942582948	Hart2017	100	0.9748587871028964	-0.0017212071553983632	0.9757193906805957
728	COLO-678	0.8217754172989378	Hart2017	5	0.9940872135994088	0.172311796300471	0.9079313154491733
729	COLO-678	0.8217754172989378	Hart2017	100	0.970082498599119	0.14830708130018122	0.8959289579490284
730	COLO-680N	0.9440152975433704	Hart2017	5	0.968218773096822	0.024203475553451592	0.9561170353200963
731	COLO-680N	0.9440152975433704	Hart2017	100	0.9240016933277162	-0.020013604215654235	0.9340084954355433
732	COLO-684	0.929054054054054	Hart2017	5	0.9741315594974131	0.0450775054433592	0.9515928067757335
733	COLO-684	0.929054054054054	Hart2017	100	0.953250452985615	0.024196398931561003	0.9411522535198344
734	COLO-824	0.9370278472706396	Hart2017	5	0.9726533628972652	0.03562551562662564	0.9548406050839524
735	COLO-824	0.9370278472706396	Hart2017	100	0.9499374204974456	0.01290957322680597	0.9434826338840425
736	COR-L23	0.9559375384489192	Hart2017	5	0.984478935698448	0.028541397249528866	0.9702082370736835
737	COR-L23	0.9559375384489192	Hart2017	100	0.9523904960959388	-0.003547042352980312	0.954164017272429
738	D-423MG	0.9664920231308698	Hart2017	5	0.9778270509977828	0.011335027866912983	0.9721595370643263
739	D-423MG	0.9664920231308698	Hart2017	100	0.9688728327245808	0.0023808095937110085	0.9676824279277253
740	D-502MG	0.9249538612968052	Hart2017	5	0.9689578713968958	0.044004010100090585	0.9469558663468505
741	D-502MG	0.9249538612968052	Hart2017	100	0.9503587073447068	0.025404846047901608	0.9376562843207561
742	D-542MG	0.914088709346676	Hart2017	5	0.9881744271988174	0.07408571785214146	0.9511315682727467
743	D-542MG	0.914088709346676	Hart2017	100	0.9682337446674492	0.054145035320773194	0.9411612270070626
744	DAN-G	0.965207316573022	Hart2017	5	0.983739837398374	0.01853252082535206	0.974473576985698
745	DAN-G	0.965207316573022	Hart2017	100	0.9801391882661388	0.014931871693116827	0.9726732524195804
746	DBTRG-05MG	0.9493479063281794	Hart2017	5	0.9859571322985956	0.03660922597041616	0.9676525193133876
747	DBTRG-05MG	0.9493479063281794	Hart2017	100	0.9532862419168142	0.003938335588634767	0.9513170741224968
748	Detroit562	0.9690152975433703	Hart2017	5	0.9859571322985956	0.01694183475522526	0.977486214920983
749	Detroit562	0.9690152975433703	Hart2017	100	0.957186212876653	-0.011829084666717393	0.9631007552100117
750	DiFi	0.9414428085141288	Hart2017	5	0.9933481152993348	0.051905306785205996	0.9673954619067318
751	DiFi	0.9414428085141288	Hart2017	100	0.9654278924614196	0.02398508394729082	0.9534353504877742
752	DK-MG	0.91904913259238	Hart2017	5	0.991869918699187	0.07282078610680698	0.9554595256457834
753	DK-MG	0.91904913259238	Hart2017	100	0.9635382368940932	0.04448910430171327	0.9412936847432366
754	DOK	0.9140876840421606	Hart2017	5	0.975609756097561	0.06152207205540039	0.9448487200698608
755	DOK	0.9140876840421606	Hart2017	100	0.9677480377440294	0.053660353701868835	0.940917860893095
756	DOV13	0.9414335807734898	Hart2017	5	0.9807834441980784	0.03934986342458857	0.9611085124857841
757	DOV13	0.9414335807734898	Hart2017	100	0.9751952030561702	0.033761622282680426	0.95831439191483
758	DU-145	0.9591385391461263	Hart2017	5	0.9889135254988912	0.029774986352764876	0.9740260323225087
759	DU-145	0.9591385391461263	Hart2017	100	0.967627377918843	0.008488838772716667	0.9633829585324847
760	EBC-1	0.9334146741582252	Hart2017	5	0.9275683665927568	-0.005846307565468445	0.930491520375491
761	EBC-1	0.9334146741582252	Hart2017	100	0.9165933845694488	-0.016821289588776378	0.9250040293638371
762	EC-GI-10	0.9478714678259442	Hart2017	5	0.9556541019955654	0.0077826341696212165	0.9517627849107548
763	EC-GI-10	0.9478714678259442	Hart2017	100	0.9524252624862468	0.00455379466030259	0.9501483651560956
764	EFO-21	0.8419964729524669	Hart2017	5	0.9889135254988912	0.1469170525464243	0.9154549992256791
765	EFO-21	0.8419964729524669	Hart2017	100	0.9708085026320202	0.1288120296795533	0.9064024877922436
766	EFO-27	0.9440276011975558	Hart2017	5	0.9859571322985956	0.04192953110103981	0.9649923667480758
767	EFO-27	0.9440276011975558	Hart2017	100	0.9676365807868657	0.023608979589309853	0.9558320909922107
768	EGI-1	0.9518650289135872	Hart2017	5	0.9586104951958612	0.006745466282274015	0.9552377620547241
769	EGI-1	0.9518650289135872	Hart2017	100	0.976211608702232	0.02434657978864485	0.9640383188079096
770	EPLC-272H	0.9331480949842104	Hart2017	5	0.9940872135994088	0.06093911861519841	0.9636176542918096
771	EPLC-272H	0.9331480949842104	Hart2017	100	0.9661825276392804	0.03303443265507	0.9496653113117454
772	ES-2	0.9747426485666244	Hart2017	5	0.9556541019955654	-0.019088546571058962	0.9651983752810949
773	ES-2	0.9747426485666244	Hart2017	100	0.9525622829656958	-0.02218036560092862	0.96365246576616
774	ES4	0.9330178813107494	Hart2017	5	0.9963045084996304	0.063286627188881	0.9646611949051899
775	ES4	0.9330178813107494	Hart2017	100	0.9426712449230844	0.009653363612335042	0.9378445631169169
776	ES5	0.960353524996924	Hart2017	5	0.9896526237989652	0.02929909880204129	0.9750030743979445
777	ES5	0.960353524996924	Hart2017	100	0.9749027563612268	0.014549231364302861	0.9676281406790754
778	ES8	0.9522772013287946	Hart2017	5	0.998931623931624	0.04665442260282948	0.9756044126302093
779	ES8	0.9522772013287946	Hart2017	100	0.9832725324211392	0.030995331092344647	0.9677748668749668
780	ESO26	0.9451472337284174	Hart2017	5	0.9541759053954176	0.009028671667000276	0.9496615695619175
781	ESO26	0.9451472337284174	Hart2017	100	0.933238305199825	-0.011908928528592377	0.9391927694641211
782	ESO51	0.9112732231472748	Hart2017	5	0.9963045084996304	0.0850312853523556	0.9537888658234526
783	ESO51	0.9112732231472748	Hart2017	100	0.9717134513209184	0.060440228173643584	0.9414933372340966
784	ESS-1	0.9714606488126974	Hart2017	5	0.9297856614929786	-0.04167498731971886	0.950623155152838
785	ESS-1	0.9714606488126974	Hart2017	100	0.922306320529758	-0.04915432828293942	0.9468834846712277
786	EVSA-T	0.9780851412869622	Hart2017	5	0.9935897435897436	0.01550460230278139	0.9858374424383529
787	EVSA-T	0.9780851412869622	Hart2017	100	0.9628821256143236	-0.015203015672638598	0.9704836334506429
788	EW-1	0.980488455071156	Hart2017	5	0.959349593495935	-0.021138861575221046	0.9699190242835455
789	EW-1	0.980488455071156	Hart2017	100	0.9521266805459552	-0.028361774525200834	0.9663075678085555
790	EW-16	0.9536347045072386	Hart2017	5	0.998931623931624	0.04529691942438541	0.9762831642194314
